"","X","screen_name","username","user_id","tweet_id","tweet_url","timestamp","timestamp_epochs","text","text_html","links","hashtags","has_media","img_urls","video_url","likes","retweets","replies","is_replied","is_reply_to","parent_tweet_id","reply_to_users","data$tweet_id"
"499",620,"MAACPGovernor","ACP MA Governor - Dr. Elisa Choi, MD, FACP, FIDSA",1000198128526659584,1238860039487717376,"/MAACPGovernor/status/1238860039487717377","2020-03-14 16:10:24",1584202224,".@BostonGlobe feature re: @AACommission press conference on anti-Asian racism w/ #COVID19. “This is not an Asian American virus, this is not a Chinese virus.” #FactsNotFear #IAmNotAVirus #MedTwitter #IDTwitter #IMProud #ACPMA20 https://bit.ly/2xEM0pZ  (Opinions are my own only.)pic.twitter.com/LKwHrFOndU","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""95431448"" dir=""ltr"" href=""/BostonGlobe""><s>@</s><b>BostonGlobe</b></a> feature re: <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""525540094"" dir=""ltr"" href=""/AACommission""><s>@</s><b>AACommission</b></a> press conference on <strong>anti</strong>-<strong>Asian</strong> racism w/ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a>. “This is not an <strong>Asian</strong> American <strong>virus</strong>, this is not a Chinese <strong>virus</strong>.” <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FactsNotFear?src=hash""><s>#</s><b>FactsNotFear</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IAmNotAVirus?src=hash""><s>#</s><b>IAmNotAVirus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MedTwitter?src=hash""><s>#</s><b>MedTwitter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IDTwitter?src=hash""><s>#</s><b>IDTwitter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IMProud?src=hash""><s>#</s><b>IMProud</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ACPMA20?src=hash""><s>#</s><b>ACPMA20</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2xEM0pZ"" dir=""ltr"" href=""https://t.co/TNf5Lw2drZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2xEM0pZ""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2xEM0pZ</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> (Opinions are my own only.)<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LKwHrFOndU"">pic.twitter.com/LKwHrFOndU</a></p>","['https://bit.ly/2xEM0pZ']","['COVID19', 'FactsNotFear', 'IAmNotAVirus', 'MedTwitter', 'IDTwitter', 'IMProud', 'ACPMA20']","True","['https://pbs.twimg.com/media/ETFQnu0WoAIjvxP.jpg']",NA,1,1,0,"False","False",NA,"[]",1238860039487717376
"500",621,"acharizard420","southpaw",798503803360313344,1238792267823034368,"/acharizard420/status/1238792267823034368","2020-03-14 11:41:06",1584186066,"my crackpot conspiracy theory that the virus was engineered to cut down on emissions without controversial global diplomacy is way more realistic than these racist anti-asian theories","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">my crackpot conspiracy theory that the <strong>virus</strong> was engineered to cut down on emissions without controversial global diplomacy is way more realistic than these racist <strong>anti</strong>-<strong>asian</strong> theories</p>","[]","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1238792267823034368
"501",622,"enbyhobia","CHAEDAY ꉂꉂ(ᵔᗜᵔ*)",1130159739042717696,1238681353165701120,"/enbyhobia/status/1238681353165701121","2020-03-14 04:20:22",1584159622,"kpop fans & locals are so fucking dense to see a joke with an asian attached Somewhat with the virus n justify “well how was this ever about race!” i mean it’s not like this pandemic inspired an entire surge of anti-asian racism that pops up everywhere on the news?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">kpop fans &amp; locals are so fucking dense to see a joke with an <strong>asian</strong> attached Somewhat with the <strong>virus</strong> n justify “well how was this ever about race!” i mean it’s not like this pandemic inspired an entire surge of <strong>anti</strong>-<strong>asian</strong> racism that pops up everywhere on the news?</p>","[]","[]","False","[]",NA,0,0,1,"True","False",NA,"[]",1238681353165701120
"502",630,"G1Leeee","Ji-won Lee 이지원 李志遠",885541599857459200,1252346546013605888,"/G1Leeee/status/1252346546013605889","2020-04-20 21:20:58",1587417658,"How could I make sense of the critical argument saying anti-Asian racism caused by “ Wuhan” virus is bad? So confusing.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How could I make sense of the critical argument saying <strong>anti</strong>-<strong>Asian</strong> racism caused by “ Wuhan” <strong>virus</strong> is bad? So confusing.</p>","[]","[]","False","[]",NA,1,0,0,"False","False",NA,"[]",1252346546013605888
"503",631,"WelsonWang98","王翟Welson 哲学史研读（进度20%）",1.107105567276e+18,1252291063152168960,"/WelsonWang98/status/1252291063152168960","2020-04-20 17:40:30",1587404430,"#NYtime: The pandemic sparked a wave of anti-asian racism in the United States, but it also provided an unprecedented opportunity for vulnerable Asian American communities to come together and fight for true equality for themselves and others.

#Racism view from #Yang goes virus https://twitter.com/nytchinese/status/1252113103929569280 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NYtime?src=hash""><s>#</s><b>NYtime</b></a>: The pandemic sparked a wave of <strong>anti</strong>-<strong>asian</strong> racism in the United States, but it also provided an unprecedented opportunity for vulnerable <strong>Asian</strong> American communities to come together and fight for true equality for themselves and others.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Racism?src=hash""><s>#</s><b>Racism</b></a> view from <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Yang?src=hash""><s>#</s><b>Yang</b></a> goes <strong>virus</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/nytchinese/status/1252113103929569280"" dir=""ltr"" href=""https://t.co/C2rmU6FWek"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/nytchinese/status/1252113103929569280""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/nytchinese/sta</span><span class=""invisible"">tus/1252113103929569280</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/nytchinese/status/1252113103929569280']","['NYtime', 'Racism', 'Yang']","False","[]",NA,0,0,0,"False","False",NA,"[]",1252291063152168960
"504",632,"stardonyx","✨starchu",1068308376797487104,1252248510235369472,"/stardonyx/status/1252248510235369474","2020-04-20 14:51:25",1587394285,"Seeing twitter surprised over the ""Go to China"" video makes me feel damned tired, Asian-Americans have been talking about anti-Asian racism for weeks and we got nothing but ""CHINeSE ViRuS"" and ""lol stop eating bats"" in response and now ppl are surprised this happened? I'm tired","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Seeing twitter surprised over the ""Go to China"" video makes me feel damned tired, <strong>Asian</strong>-Americans have been talking about <strong>anti</strong>-<strong>Asian</strong> racism for weeks and we got nothing but ""CHINeSE <strong>ViRuS</strong>"" and ""lol stop eating bats"" in response and now ppl are surprised this happened? I'm tired</p>","[]","[]","False","[]",NA,9,2,2,"True","False",NA,"[]",1252248510235369472
"505",633,"whyyradiotimes","Radio Times",100002112,1252224246971015168,"/whyyradiotimes/status/1252224246971015171","2020-04-20 13:15:00",1587388500,"On today's Regional Roundup:

@gill_mcgoldrick discusses the financial toll coronavirus has had on Pa. universities. 

@ill_iterate talks about the fears & realities of anti-Asian discrimination.

Finally, Daniel Eichner tells us how the MLB is teaming up with virus researchers.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">On today's Regional Roundup:

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""307885277"" dir=""ltr"" href=""/gill_mcgoldrick""><s>@</s><b>gill_mcgoldrick</b></a> discusses the financial toll coronavirus has had on Pa. universities. 

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3556311"" dir=""ltr"" href=""/ill_iterate""><s>@</s><b>ill_iterate</b></a> talks about the fears &amp; realities of <strong>anti</strong>-<strong>Asian</strong> discrimination.

Finally, Daniel Eichner tells us how the MLB is teaming up with <strong>virus</strong> researchers.</p>","[]","[]","False","[]",NA,0,0,5,"True","False",NA,"[]",1252224246971015168
"506",634,"jeonCOHOLIC","CEO of missing JUngkook ⟭⟬ ⟬⟭⁷",1018447704236621824,1252170166806417408,"/jeonCOHOLIC/status/1252170166806417408","2020-04-20 09:40:06",1587375606,"The way this virus is not only exposing anti asian people but also anti black people is so funny to me pic.twitter.com/IezWWnQA09","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The way this <strong>virus</strong> is not only exposing <strong>anti</strong> <strong>asian</strong> people but also <strong>anti</strong> black people is so funny to me <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/IezWWnQA09"">pic.twitter.com/IezWWnQA09</a></p>","[]","[]","True","['https://pbs.twimg.com/media/EWCaH8zXsAANrrU.jpg']",NA,0,0,0,"False","False",NA,"[]",1252170166806417408
"507",635,"patientmornings","mak| nsfr",2216661582,1252072118168117248,"/patientmornings/status/1252072118168117248","2020-04-20 03:10:30",1587352230,"i can’t believe black people came to your aid during the virus outbreak combating racism any chance given and then the asian community shows their anti blackness to us we fight the same battle as poc that are constantly oppressed arent we tired of being the butt end of the joke? https://twitter.com/Manal_nala/status/1251958433525399554 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">i can’t believe black people came to your aid during the <strong>virus</strong> outbreak combating racism any chance given and then the <strong>asian</strong> community shows their <strong>anti</strong> blackness to us we fight the same battle as poc that are constantly oppressed arent we tired of being the butt end of the joke? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Manal_nala/status/1251958433525399554"" dir=""ltr"" href=""https://t.co/oz5acBHxls"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Manal_nala/status/1251958433525399554""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Manal_nala/sta</span><span class=""invisible"">tus/1251958433525399554</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/Manal_nala/status/1251958433525399554']","[]","False","[]",NA,5,1,2,"True","False",NA,"[]",1252072118168117248
"508",642,"zukovka","Nathan Gottlieb",64544190,1228114660001492992,"/zukovka/status/1228114660001492993","2020-02-14 00:32:06",1581640326,"... and for growing anti-Asian irrational prejudice concerning the virus. Lin is not just a basketball player, never was. He's a symbol of what Asians can do in sports. For him to bail on CBA would be a blow to Chinese/Asians. (more)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">... and for growing <strong>anti</strong>-<strong>Asian</strong> irrational prejudice concerning the <strong>virus</strong>. Lin is not just a basketball player, never was. He's a symbol of what Asians can do in sports. For him to bail on CBA would be a blow to Chinese/Asians. (more)</p>","[]","[]","False","[]",NA,5,0,0,"False","False",NA,"[]",1228114660001492992
"509",644,"NydiaVelazquez","Rep. Nydia Velazquez",164369297,1255232568837857280,"/NydiaVelazquez/status/1255232568837857280","2020-04-28 20:29:00",1588105740,"Another appalling instance of anti-Asian bias. New Yorkers, let’s battle #Covid19 together. We will not let the virus of hate overcome our city's spirit of love and unity.
https://bit.ly/2W2A0ai ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Another appalling instance of <strong>anti</strong>-<strong>Asian</strong> bias. New Yorkers, let’s battle <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Covid19?src=hash""><s>#</s><b>Covid19</b></a> together. We will not let the <strong>virus</strong> of hate overcome our city's spirit of love and unity.
<a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2W2A0ai"" dir=""ltr"" href=""https://t.co/6XSPDyUcQY"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2W2A0ai""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2W2A0ai</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>","['https://bit.ly/2W2A0ai']","['Covid19']","False","[]",NA,10,3,0,"False","False",NA,"[]",1255232568837857280
"510",645,"IceManNYR","Richard W.",24428699,1255205994390585344,"/IceManNYR/status/1255205994390585347","2020-04-28 18:43:24",1588099404,"The only ""disgrace"" is @charliekirk11 continuing to use the racist ""China Virus"" despite bias attacks against Chinese-Americans.

Reports of Anti-Asian Assaults, Harassment and Hate Crimes Rise as Coronavirus Spreads
https://www.adl.org/blog/reports-of-anti-asian-assaults-harassment-and-hate-crimes-rise-as-coronavirus-spreads …https://twitter.com/charliekirk11/status/1255179855160729600 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">The only ""disgrace"" is <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""292929271"" dir=""ltr"" href=""/charliekirk11""><s>@</s><b>charliekirk11</b></a> continuing to use the racist ""China <strong>Virus</strong>"" despite bias attacks against Chinese-Americans.

Reports of <strong>Anti</strong>-<strong>Asian</strong> Assaults, Harassment and Hate Crimes Rise as Coronavirus Spreads
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.adl.org/blog/reports-of-anti-asian-assaults-harassment-and-hate-crimes-rise-as-coronavirus-spreads"" dir=""ltr"" href=""https://t.co/5zDyqAAwQm"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.adl.org/blog/reports-of-anti-asian-assaults-harassment-and-hate-crimes-rise-as-coronavirus-spreads""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">adl.org/blog/reports-o</span><span class=""invisible"">f-anti-asian-assaults-harassment-and-hate-crimes-rise-as-coronavirus-spreads</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/charliekirk11/status/1255179855160729600"" dir=""ltr"" href=""https://t.co/RepaPIyqws"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/charliekirk11/status/1255179855160729600""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/charliekirk11/</span><span class=""invisible"">status/1255179855160729600</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.adl.org/blog/reports-of-anti-asian-assaults-harassment-and-hate-crimes-rise-as-coronavirus-spreads', 'https://twitter.com/charliekirk11/status/1255179855160729600']","[]","False","[]",NA,0,0,1,"True","False",NA,"[]",1255205994390585344
